species	genus	sub.family	InvasivenessStatus	Traded2017	NbSellers_2017	MeanPrice_2017	Traded2020	NbSellers_2020	MeanPrice_2020	MeanPrice_2017_log	MeanPrice_2020_log	
7841	Crematogaster_sordidula_osmanica	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7842	Crematogaster_sorokini	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7843	Crematogaster_sotobosque	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7844	Crematogaster_stadelmanni	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7845	Crematogaster_stadelmanni_anguliceps	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7846	Crematogaster_stadelmanni_angustata	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7847	Crematogaster_stadelmanni_dolichocephala	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7848	Crematogaster_stadelmanni_gracilenta	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7849	Crematogaster_stadelmanni_intermedia	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7850	Crematogaster_stadelmanni_ovinodis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7851	Crematogaster_stadelmanni_schereri	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7852	Crematogaster_stadelmanni_spissata	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7853	Crematogaster_steinheili	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7854	Crematogaster_steinheili_argentina	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7855	Crematogaster_stenocephala	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7856	Crematogaster_stigmata	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7857	Crematogaster_stigmatica	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7858	Crematogaster_stollii	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7859	Crematogaster_storki	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7860	Crematogaster_striatula	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7861	Crematogaster_striatula_benitensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7862	Crematogaster_striatula_horatii	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7863	Crematogaster_striatula_langi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7864	Crematogaster_striatula_obstinata	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7865	Crematogaster_striatula_omega	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7866	Crematogaster_subcircularis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7867	Crematogaster_subdentata	Crematogaster	Myrmicinae	Alien	0	0	NA	0	0	NA	NA	NA
7868	Crematogaster_subdentata_kaschgariensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7869	Crematogaster_subdentata_kuznetzovi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7870	Crematogaster_subnuda	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7871	Crematogaster_subnuda_discinodis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7872	Crematogaster_subnuda_nigrosubnuda	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7873	Crematogaster_subtonsa	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7874	Crematogaster_suehiro	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7875	Crematogaster_sumichrasti	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7876	Crematogaster_sundalandensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7877	Crematogaster_tanakai	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7878	Crematogaster_tarsata	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7879	Crematogaster_tavaratra	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7880	Crematogaster_telolafy	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7881	Crematogaster_tenuicula	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7882	Crematogaster_teranishii	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7883	Crematogaster_terminalis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7884	Crematogaster_tetracantha	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7885	Crematogaster_thalia	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7886	Crematogaster_theta	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7887	Crematogaster_togoensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7888	Crematogaster_torosa	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7889	Crematogaster_transiens	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7890	Crematogaster_transvaalensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7891	Crematogaster_transvaalensis_hammi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7892	Crematogaster_trautweini	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7893	Crematogaster_travancorensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7894	Crematogaster_treubi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7895	Crematogaster_treubi_apilis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7896	Crematogaster_tricolor	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7897	Crematogaster_tsisitsilo	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7898	Crematogaster_tumidula	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7899	Crematogaster_udo	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7900	Crematogaster_unciata	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7901	Crematogaster_uruguayensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7902	Crematogaster_ustiventris	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7903	Crematogaster_vacca	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7904	Crematogaster_vagula	Crematogaster	Myrmicinae	Native	1	2	30	1	9	17.53074272	3.433987204	2.919431121
7905	Crematogaster_vandeli	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7906	Crematogaster_vandermeermohri	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7907	Crematogaster_vermiculata	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7908	Crematogaster_vicina	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7909	Crematogaster_victima	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7910	Crematogaster_victima_alegrensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7911	Crematogaster_vidua	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7912	Crematogaster_vieti	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7913	Crematogaster_vitalisi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7914	Crematogaster_volamena	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7915	Crematogaster_vulcania	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7916	Crematogaster_walshi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7917	Crematogaster_warburgi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7918	Crematogaster_wardi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7919	Crematogaster_wasmanni	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7920	Crematogaster_weberi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7921	Crematogaster_wellmani	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7922	Crematogaster_wellmani_luciae	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7923	Crematogaster_wellmani_weissi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7924	Crematogaster_werneri	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7925	Crematogaster_werneri_cacozela	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7926	Crematogaster_werneri_pasithea	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7927	Crematogaster_wheeleri	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7928	Crematogaster_whitei	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7929	Crematogaster_wilwerthi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7930	Crematogaster_wilwerthi_confusa	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7931	Crematogaster_wilwerthi_fauconneti	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7932	Crematogaster_wroughtonii	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7933	Crematogaster_xerophila	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7934	Crematogaster_xerophila_exigua	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7935	Crematogaster_yamanei	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7936	Crematogaster_yappi	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7937	Crematogaster_zavattarii	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7938	Crematogaster_zavattarii_edmeeae	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7939	Crematogaster_zoceensis	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7940	Crematogaster_zonacaciae	Crematogaster	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7941	Cryptomyrmex_boltoni	Cryptomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7942	Cryptomyrmex_longinodus	Cryptomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7943	Cyatta_abscondita	Cyatta	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7944	Cyphoidris_exalta	Cyphoidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7945	Cyphoidris_parissa	Cyphoidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7946	Cyphoidris_spinosa	Cyphoidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7947	Cyphoidris_werneri	Cyphoidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7948	Cyphomyrmex_bicarinatus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7949	Cyphomyrmex_bicornis	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7950	Cyphomyrmex_castagnei	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7951	Cyphomyrmex_cornutus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7952	Cyphomyrmex_costatus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7953	Cyphomyrmex_dixus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7954	Cyphomyrmex_flavidus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7955	Cyphomyrmex_foxi	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7956	Cyphomyrmex_hamulatus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7957	Cyphomyrmex_kirbyi	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7958	Cyphomyrmex_laevigatus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7959	Cyphomyrmex_longiscapus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7960	Cyphomyrmex_major	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7961	Cyphomyrmex_minutus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7962	Cyphomyrmex_muelleri	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7963	Cyphomyrmex_nesiotus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7964	Cyphomyrmex_peltatus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7965	Cyphomyrmex_podargus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7966	Cyphomyrmex_rimosus	Cyphomyrmex	Myrmicinae	Alien	0	0	NA	0	0	NA	NA	NA
7967	Cyphomyrmex_salvini	Cyphomyrmex	Myrmicinae	Alien	0	0	NA	0	0	NA	NA	NA
7968	Cyphomyrmex_transversus	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7969	Cyphomyrmex_vorticis	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7970	Cyphomyrmex_wheeleri	Cyphomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7971	Dacatria_templaris	Dacatria	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7972	Dacetinops_cibdelus	Dacetinops	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7973	Dacetinops_cirrosus	Dacetinops	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7974	Dacetinops_concinnus	Dacetinops	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7975	Dacetinops_darlingtoni	Dacetinops	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7976	Dacetinops_ignotus	Dacetinops	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7977	Dacetinops_solivagus	Dacetinops	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7978	Dacetinops_wilsoni	Dacetinops	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7979	Daceton_armigerum	Daceton	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7980	Daceton_boltoni	Daceton	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7981	Diaphoromyrma_sofiae	Diaphoromyrma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7982	Dicroaspis_cryptocera	Dicroaspis	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7983	Dicroaspis_laevidens	Dicroaspis	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7984	Dilobocondyla_bangalorica	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7985	Dilobocondyla_borneensis	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7986	Dilobocondyla_carinata	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7987	Dilobocondyla_cataulacoidea	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7988	Dilobocondyla_chapmani	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7989	Dilobocondyla_didita	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7990	Dilobocondyla_eguchii	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7991	Dilobocondyla_fouqueti	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7992	Dilobocondyla_fulva	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7993	Dilobocondyla_gaoyureni	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7994	Dilobocondyla_gasteroreticulata	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7995	Dilobocondyla_karnyi	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7996	Dilobocondyla_oswini	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7997	Dilobocondyla_propotriangulata	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7998	Dilobocondyla_rufobrunnea	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
7999	Dilobocondyla_rugosa	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8000	Dilobocondyla_sebesiana	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8001	Dilobocondyla_selebensis	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8002	Dilobocondyla_selebensis_simalurana	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8003	Dilobocondyla_silviae	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8004	Dilobocondyla_yamanei	Dilobocondyla	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8005	Diplomorium_longipenne	Diplomorium	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8006	Dolopomyrmex_pilatus	Dolopomyrmex	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8007	Epelysidris_brocha	Epelysidris	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8008	Epopostruma_alata	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8009	Epopostruma_angela	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8010	Epopostruma_angulata	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8011	Epopostruma_areosylva	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8012	Epopostruma_avicula	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8013	Epopostruma_curiosa	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8014	Epopostruma_frosti	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8015	Epopostruma_infuscocephala	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8016	Epopostruma_inornata	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8017	Epopostruma_kangarooensis	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8018	Epopostruma_lattini	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8019	Epopostruma_mercurii	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8020	Epopostruma_monstrosa	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8021	Epopostruma_natalae	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8022	Epopostruma_quadrispinosa	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8023	Epopostruma_sowestensis	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8024	Epopostruma_terrula	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8025	Epopostruma_vitta	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8026	Epopostruma_wardi	Epopostruma	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8027	Erromyrma_latinodis	Erromyrma	Myrmicinae	Alien	0	0	NA	0	0	NA	NA	NA
8028	Eurhopalothrix_alopeciosa	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8029	Eurhopalothrix_apharogonia	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8030	Eurhopalothrix_australis	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8031	Eurhopalothrix_biroi	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8032	Eurhopalothrix_bolaui	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8033	Eurhopalothrix_brevicornis	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8034	Eurhopalothrix_browni	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8035	Eurhopalothrix_bruchi	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8036	Eurhopalothrix_caledonica	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8037	Eurhopalothrix_chapmani	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8038	Eurhopalothrix_cimu	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8039	Eurhopalothrix_cinnamea	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8040	Eurhopalothrix_circumcapillum	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8041	Eurhopalothrix_clypeata	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8042	Eurhopalothrix_coronata	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8043	Eurhopalothrix_depressa	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8044	Eurhopalothrix_dubia	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8045	Eurhopalothrix_elke	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8046	Eurhopalothrix_emeryi	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8047	Eurhopalothrix_floridana	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8048	Eurhopalothrix_gravis	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8049	Eurhopalothrix_greensladei	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8050	Eurhopalothrix_guadeloupensis	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8051	Eurhopalothrix_heliscata	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8052	Eurhopalothrix_hoplites	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8053	Eurhopalothrix_hunhau	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8054	Eurhopalothrix_insidiatrix	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8055	Eurhopalothrix_isabellae	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8056	Eurhopalothrix_jennya	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8057	Eurhopalothrix_lenkoi	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8058	Eurhopalothrix_mabuya	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8059	Eurhopalothrix_machaquila	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8060	Eurhopalothrix_megalops	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8061	Eurhopalothrix_omnivaga	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8062	Eurhopalothrix_ortizae	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8063	Eurhopalothrix_oscillum	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8064	Eurhopalothrix_papuana	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8065	Eurhopalothrix_philippina	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8066	Eurhopalothrix_pilulifera	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8067	Eurhopalothrix_platisquama	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8068	Eurhopalothrix_procera	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8069	Eurhopalothrix_punctata	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8070	Eurhopalothrix_rothschildi	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8071	Eurhopalothrix_schmidti	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8072	Eurhopalothrix_seguensis	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8073	Eurhopalothrix_semicapillum	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8074	Eurhopalothrix_sepultura	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8075	Eurhopalothrix_speciosa	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8076	Eurhopalothrix_spectabilis	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8077	Eurhopalothrix_szentivanyi	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8078	Eurhopalothrix_vulcan	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8079	Eurhopalothrix_xibalba	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8080	Eurhopalothrix_zipacna	Eurhopalothrix	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8081	Eutetramorium_mocquerysi	Eutetramorium	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8082	Eutetramorium_monticellii	Eutetramorium	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8083	Eutetramorium_parvum	Eutetramorium	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8084	Formicoxenus_chamberlini	Formicoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8085	Formicoxenus_diversipilosus	Formicoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8086	Formicoxenus_hirticornis	Formicoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
8087	Formicoxenus_nitidulus	Formicoxenus	Myrmicinae	Native	0	0	NA	0	0	NA	NA	NA
